jeppekofod,1401100408672735235,2021-06-05 08:55:43,"b'RT @Latvian_MFA: Happy Constitution Day to the people of Denmark!  \nBest wishes to our ally and friend, #Denmark! #Grundlovsdag \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\n\n@JeppeK\xe2\x80\xa6'"
jeppekofod,1401100340209098756,2021-06-05 08:55:26,"b'RT @Bujar_O: Tillykke med #Grundlovsdag! \xf0\x9f\x87\xb2\xf0\x9f\x87\xb0\xf0\x9f\xa4\x9d\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 \n\nIn the spirit of our friendship and cooperation, I congratulate the Constitution Day to my\xe2\x80\xa6'"
jeppekofod,1401100280641601538,2021-06-05 08:55:12,b'RT @DrSJaishankar: Congratulate FM @JeppeKofod and the Government &amp; people of Denmark on their National Day. Will continue to build on our\xe2\x80\xa6'
jeppekofod,1400840161156636674,2021-06-04 15:41:35,b'RT @DanishMFA: \xf0\x9f\x87\xaa\xf0\x9f\x87\xaa\xf0\x9f\x87\xb1\xf0\x9f\x87\xbb\xf0\x9f\x87\xb1\xf0\x9f\x87\xb9\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0100 \xc3\xa5rs venskab\xe2\x99\xa5\xef\xb8\x8f\n\nI dag havde @JeppeKofod bes\xc3\xb8g af sine baltiske kolleger @eliimets @edgarsrinkevics &amp; @GLandsbergi\xe2\x80\xa6'
jeppekofod,1400751725590597636,2021-06-04 09:50:10,b'Beautiful day to continue celebrations of 100 years of \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 diplomatic relations with \xf0\x9f\x87\xaa\xf0\x9f\x87\xaa\xf0\x9f\x87\xb1\xf0\x9f\x87\xbb\xf0\x9f\x87\xb1\xf0\x9f\x87\xb9\n\nMeetings and conference\xe2\x80\xa6 https://t.co/Y358W6Y9HO'
jeppekofod,1400535529242955780,2021-06-03 19:31:05,b'Happy anniversary!\xf0\x9f\x87\xaa\xf0\x9f\x87\xaa\xf0\x9f\x87\xb1\xf0\x9f\x87\xb9\xf0\x9f\x87\xb1\xf0\x9f\x87\xbb\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\n\nHonour to participate in dinner courtesy of TRH The Crown Prince &amp; the Crown Princess c\xe2\x80\xa6 https://t.co/tQZS7hWmbc'
jeppekofod,1400146661394071554,2021-06-02 17:45:52,"b'RT @DKAMBinEstonia: \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\xa4\x9d\xf0\x9f\x87\xaa\xf0\x9f\x87\xaa\xf0\x9f\x87\xb1\xf0\x9f\x87\xbb\xf0\x9f\x87\xb1\xf0\x9f\x87\xb9 In 1921 when the official diplomatic relations were formed, the Foreign Ministry of each country was leading\xe2\x80\xa6'"
jeppekofod,1399255043862376448,2021-05-31 06:42:54,"b'\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xe2\x80\x99s sikkerhed hviler p\xc3\xa5 mere end krudt og kugler!\n\nTrusler, udfordringer er mange.\n\nBrug for diplomatisk oprustnin\xe2\x80\xa6 https://t.co/Ec3nroVaKX'"
jeppekofod,1398942115581865991,2021-05-30 09:59:26,"b'RT @Statsmin: Statsminister Mette Frederiksen, udenrigsminister @JeppeKofod og milj\xc3\xb8minister @LeaWermelin har haft et virtuelt m\xc3\xb8de med Syd\xe2\x80\xa6'"
jeppekofod,1398921162487386112,2021-05-30 08:36:10,"b'\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7\xf0\x9f\x8c\xb1\nAt today\xe2\x80\x99s virtual leader\xe2\x80\x99s summit, the green strategic partnership between Denmark &amp; the Republic of Korea w\xe2\x80\xa6 https://t.co/FH5fpmqjXI'"
